date,county,state,cases,deaths
2020-07-12,Santa Clara,California,6298,167.0
2020-07-12,Santa Cruz,California,571,3.0
2020-07-12,Shasta,California,200,6.0
2020-07-12,Sierra,California,1,0.0
2020-07-12,Siskiyou,California,41,0.0
2020-07-12,Solano,California,2080,28.0
2020-07-12,Sonoma,California,1819,16.0
2020-07-12,Stanislaus,California,4973,51.0
2020-07-12,Sutter,California,403,4.0
2020-07-12,Tehama,California,111,1.0
2020-07-12,Trinity,California,3,0.0
2020-07-12,Tulare,California,5780,152.0
2020-07-12,Tuolumne,California,73,0.0
2020-07-12,Ventura,California,4545,53.0
2020-07-12,Yolo,California,929,28.0
2020-07-12,Yuba,California,198,3.0
2020-07-13,Alameda,California,8077,148.0
2020-07-13,Alpine,California,1,0.0
2020-07-13,Amador,California,39,0.0
2020-07-13,Butte,California,376,4.0
2020-07-13,Calaveras,California,67,0.0
2020-07-13,Colusa,California,129,0.0
2020-07-13,Contra Costa,California,4852,90.0
2020-07-13,Del Norte,California,61,0.0
2020-07-13,El Dorado,California,337,0.0
2020-07-13,Fresno,California,8407,88.0
2020-07-13,Glenn,California,166,0.0
2020-07-13,Humboldt,California,174,4.0
2020-07-13,Imperial,California,7977,135.0
2020-07-13,Inyo,California,35,1.0
2020-07-13,Kern,California,6662,98.0
2020-07-13,Kings,California,3024,40.0
2020-07-13,Lake,California,121,1.0
2020-07-13,Lassen,California,428,0.0
2020-07-13,Los Angeles,California,136129,3822.0
2020-07-13,Madera,California,1025,8.0
2020-07-13,Marin,California,3358,28.0
2020-07-13,Mariposa,California,33,1.0
2020-07-13,Mendocino,California,146,0.0
2020-07-13,Merced,California,2082,12.0
2020-07-13,Mono,California,52,1.0
2020-07-13,Monterey,California,2790,18.0
2020-07-13,Napa,California,520,4.0
2020-07-13,Nevada,California,180,1.0
2020-07-13,Orange,California,25399,423.0
2020-07-13,Placer,California,1114,11.0
2020-07-13,Plumas,California,14,0.0
2020-07-13,Riverside,California,26404,550.0
2020-07-13,Sacramento,California,5713,83.0
2020-07-13,San Benito,California,382,2.0
2020-07-13,San Bernardino,California,19502,307.0
2020-07-13,San Diego,California,20411,422.0
2020-07-13,San Francisco,California,4593,50.0
2020-07-13,San Joaquin,California,6988,70.0
2020-07-13,San Luis Obispo,California,1006,5.0
2020-07-13,San Mateo,California,4045,112.0
2020-07-13,Santa Barbara,California,4353,31.0
2020-07-13,Santa Clara,California,6542,168.0
2020-07-13,Santa Cruz,California,573,3.0
2020-07-13,Shasta,California,203,6.0
2020-07-13,Sierra,California,1,0.0
2020-07-13,Siskiyou,California,43,0.0
2020-07-13,Solano,California,2224,31.0
2020-07-13,Sonoma,California,1819,16.0
2020-07-13,Stanislaus,California,5178,51.0
2020-07-13,Sutter,California,421,4.0
2020-07-13,Tehama,California,111,1.0
2020-07-13,Trinity,California,3,0.0
2020-07-13,Tulare,California,5942,152.0
2020-07-13,Tuolumne,California,73,0.0
2020-07-13,Ventura,California,4724,53.0
2020-07-13,Yolo,California,966,28.0
2020-07-13,Yuba,California,211,3.0
2020-07-14,Alameda,California,8342,152.0
2020-07-14,Alpine,California,1,0.0
2020-07-14,Amador,California,43,0.0
2020-07-14,Butte,California,416,4.0
2020-07-14,Calaveras,California,75,0.0
2020-07-14,Colusa,California,135,0.0
2020-07-14,Contra Costa,California,5023,92.0
2020-07-14,Del Norte,California,61,0.0
2020-07-14,El Dorado,California,350,0.0
2020-07-14,Fresno,California,8756,91.0
2020-07-14,Glenn,California,168,0.0
2020-07-14,Humboldt,California,174,4.0
2020-07-14,Imperial,California,8119,140.0
2020-07-14,Inyo,California,35,1.0
2020-07-14,Kern,California,6808,98.0
2020-07-14,Kings,California,3078,40.0
2020-07-14,Lake,California,122,1.0
2020-07-14,Lassen,California,441,0.0
2020-07-14,Los Angeles,California,140307,3894.0
2020-07-14,Madera,California,1059,9.0
2020-07-14,Marin,California,3402,28.0
2020-07-14,Mariposa,California,34,1.0
2020-07-14,Mendocino,California,155,0.0
2020-07-14,Merced,California,2183,13.0
2020-07-14,Mono,California,52,1.0
2020-07-14,Monterey,California,2835,18.0
2020-07-14,Napa,California,535,4.0
2020-07-14,Nevada,California,183,1.0
2020-07-14,Orange,California,26120,433.0
2020-07-14,Placer,California,1151,11.0
2020-07-14,Plumas,California,14,0.0
2020-07-14,Riverside,California,27136,553.0
2020-07-14,Sacramento,California,5937,91.0
2020-07-14,San Benito,California,398,2.0
2020-07-14,San Bernardino,California,20456,309.0
2020-07-14,San Diego,California,20950,436.0
2020-07-14,San Francisco,California,4643,50.0
2020-07-14,San Joaquin,California,7216,73.0
2020-07-14,San Luis Obispo,California,1078,5.0
2020-07-14,San Mateo,California,4168,114.0
2020-07-14,Santa Barbara,California,4441,31.0
2020-07-14,Santa Clara,California,6725,171.0
2020-07-14,Santa Cruz,California,600,3.0
2020-07-14,Shasta,California,203,6.0
2020-07-14,Sierra,California,1,0.0
2020-07-14,Siskiyou,California,43,0.0
2020-07-14,Solano,California,2318,31.0
2020-07-14,Sonoma,California,1886,16.0
2020-07-14,Stanislaus,California,5356,57.0
2020-07-14,Sutter,California,441,4.0
2020-07-14,Tehama,California,112,1.0
2020-07-14,Trinity,California,3,0.0
2020-07-14,Tulare,California,6209,153.0
2020-07-14,Tuolumne,California,76,0.0
2020-07-14,Ventura,California,4800,53.0
2020-07-14,Yolo,California,999,29.0
2020-07-14,Yuba,California,221,3.0
2020-07-15,Alameda,California,8499,154.0
2020-07-15,Alpine,California,1,0.0
2020-07-15,Amador,California,46,0.0
2020-07-15,Butte,California,437,4.0
2020-07-15,Calaveras,California,75,0.0
2020-07-15,Colusa,California,140,0.0
2020-07-15,Contra Costa,California,5140,92.0
2020-07-15,Del Norte,California,61,0.0
2020-07-15,El Dorado,California,363,0.0
2020-07-15,Fresno,California,8941,91.0
2020-07-15,Glenn,California,177,0.0
2020-07-15,Humboldt,California,175,4.0
2020-07-15,Imperial,California,8145,147.0
2020-07-15,Inyo,California,35,1.0
2020-07-15,Kern,California,6979,98.0
2020-07-15,Kings,California,3108,41.0
2020-07-15,Lake,California,133,1.0
2020-07-15,Lassen,California,473,0.0
2020-07-15,Los Angeles,California,143009,3936.0
2020-07-15,Madera,California,1118,10.0
2020-07-15,Marin,California,3451,40.0
2020-07-15,Mariposa,California,35,1.0
2020-07-15,Mendocino,California,165,0.0
2020-07-15,Merced,California,2260,15.0
2020-07-15,Mono,California,54,1.0
2020-07-15,Monterey,California,2913,18.0
2020-07-15,Napa,California,558,5.0
2020-07-15,Nevada,California,185,1.0
2020-07-15,Orange,California,27031,455.0
2020-07-15,Placer,California,1167,11.0
2020-07-15,Plumas,California,14,0.0
2020-07-15,Riverside,California,27850,577.0
2020-07-15,Sacramento,California,6173,92.0
2020-07-15,San Benito,California,408,2.0
2020-07-15,San Bernardino,California,21468,310.0
2020-07-15,San Diego,California,21509,448.0
2020-07-15,San Francisco,California,4699,50.0
2020-07-15,San Joaquin,California,7428,73.0
2020-07-15,San Luis Obispo,California,1112,6.0
2020-07-15,San Mateo,California,4254,114.0
2020-07-15,Santa Barbara,California,4641,32.0
2020-07-15,Santa Clara,California,6951,174.0
2020-07-15,Santa Cruz,California,639,3.0
2020-07-15,Shasta,California,215,6.0
2020-07-15,Sierra,California,1,0.0
2020-07-15,Siskiyou,California,43,0.0
2020-07-15,Solano,California,2412,31.0
2020-07-15,Sonoma,California,1979,16.0
2020-07-15,Stanislaus,California,5631,61.0
2020-07-15,Sutter,California,454,4.0
2020-07-15,Tehama,California,123,1.0
2020-07-15,Trinity,California,3,0.0
2020-07-15,Tulare,California,6332,153.0
2020-07-15,Tuolumne,California,80,0.0
2020-07-15,Ventura,California,4950,56.0
2020-07-15,Yolo,California,1023,30.0
2020-07-15,Yuba,California,231,3.0
2020-07-16,Alameda,California,8648,154.0
2020-07-16,Alpine,California,2,0.0
2020-07-16,Amador,California,47,0.0
2020-07-16,Butte,California,487,4.0
2020-07-16,Calaveras,California,75,0.0
2020-07-16,Colusa,California,147,0.0
2020-07-16,Contra Costa,California,5246,93.0
2020-07-16,Del Norte,California,62,0.0
2020-07-16,El Dorado,California,381,0.0
2020-07-16,Fresno,California,9124,91.0
2020-07-16,Glenn,California,184,0.0
2020-07-16,Humboldt,California,181,4.0
2020-07-16,Imperial,California,8310,147.0
2020-07-16,Inyo,California,36,1.0
2020-07-16,Kern,California,7155,105.0
2020-07-16,Kings,California,3172,41.0
2020-07-16,Lake,California,137,1.0
2020-07-16,Lassen,California,473,0.0
2020-07-16,Los Angeles,California,147468,3988.0
2020-07-16,Madera,California,1147,11.0
2020-07-16,Marin,California,3458,40.0
2020-07-16,Mariposa,California,35,1.0
2020-07-16,Mendocino,California,177,0.0
2020-07-16,Merced,California,2313,15.0
2020-07-16,Mono,California,63,1.0
2020-07-16,Monterey,California,2983,18.0
2020-07-16,Napa,California,575,5.0
2020-07-16,Nevada,California,197,1.0
2020-07-16,Orange,California,27904,466.0
2020-07-16,Placer,California,1203,11.0
2020-07-16,Plumas,California,16,0.0
2020-07-16,Riverside,California,28492,585.0
2020-07-16,Sacramento,California,6394,94.0
2020-07-16,San Benito,California,418,2.0
2020-07-16,San Bernardino,California,21508,310.0
2020-07-16,San Diego,California,21918,465.0
2020-07-16,San Francisco,California,4863,51.0
2020-07-16,San Joaquin,California,7680,81.0
2020-07-16,San Luis Obispo,California,1158,6.0
2020-07-16,San Mateo,California,4333,114.0
2020-07-16,Santa Barbara,California,4733,32.0
2020-07-16,Santa Clara,California,7046,177.0
2020-07-16,Santa Cruz,California,706,3.0
2020-07-16,Shasta,California,220,6.0
2020-07-16,Sierra,California,1,0.0
2020-07-16,Siskiyou,California,44,0.0
2020-07-16,Solano,California,2488,31.0
2020-07-16,Sonoma,California,2027,19.0
2020-07-16,Stanislaus,California,5777,61.0
2020-07-16,Sutter,California,471,4.0
2020-07-16,Tehama,California,126,1.0
2020-07-16,Trinity,California,3,0.0
2020-07-16,Tulare,California,6480,161.0
2020-07-16,Tuolumne,California,84,0.0
2020-07-16,Ventura,California,5087,56.0
2020-07-16,Yolo,California,1062,30.0
2020-07-16,Yuba,California,236,3.0
2020-07-17,Alameda,California,8879,161.0
2020-07-17,Alpine,California,2,0.0
2020-07-17,Amador,California,49,0.0
2020-07-17,Butte,California,522,4.0
2020-07-17,Calaveras,California,87,0.0
2020-07-17,Colusa,California,173,0.0
2020-07-17,Contra Costa,California,5378,96.0
2020-07-17,Del Norte,California,62,0.0
2020-07-17,El Dorado,California,394,0.0
2020-07-17,Fresno,California,9565,100.0
2020-07-17,Glenn,California,190,0.0
2020-07-17,Humboldt,California,184,4.0
2020-07-17,Imperial,California,8397,155.0
2020-07-17,Inyo,California,38,1.0
2020-07-17,Kern,California,7435,105.0
2020-07-17,Kings,California,3209,41.0
2020-07-17,Lake,California,140,1.0
2020-07-17,Lassen,California,491,0.0
2020-07-17,Los Angeles,California,150319,4047.0
2020-07-17,Madera,California,1192,11.0
2020-07-17,Marin,California,4159,40.0
2020-07-17,Mariposa,California,35,1.0
2020-07-17,Mendocino,California,185,0.0
2020-07-17,Merced,California,2403,15.0
2020-07-17,Mono,California,74,1.0
2020-07-17,Monterey,California,3059,18.0
2020-07-17,Napa,California,583,5.0
2020-07-17,Nevada,California,204,1.0
2020-07-17,Orange,California,28525,469.0
2020-07-17,Placer,California,1235,11.0
2020-07-17,Plumas,California,16,0.0
2020-07-17,Riverside,California,28904,587.0
2020-07-17,Sacramento,California,6510,95.0
2020-07-17,San Benito,California,434,2.0
2020-07-17,San Bernardino,California,23238,315.0
2020-07-17,San Diego,California,22552,472.0
2020-07-17,San Francisco,California,4978,52.0
2020-07-17,San Joaquin,California,7819,83.0
2020-07-17,San Luis Obispo,California,1213,6.0
2020-07-17,San Mateo,California,4403,114.0
2020-07-17,Santa Barbara,California,4872,32.0
2020-07-17,Santa Clara,California,7131,178.0
2020-07-17,Santa Cruz,California,736,3.0
2020-07-17,Shasta,California,227,7.0
2020-07-17,Sierra,California,1,0.0
2020-07-17,Siskiyou,California,44,0.0
2020-07-17,Solano,California,2559,31.0
2020-07-17,Sonoma,California,2068,19.0
2020-07-17,Stanislaus,California,6077,63.0
2020-07-17,Sutter,California,491,4.0
2020-07-17,Tehama,California,126,1.0
2020-07-17,Trinity,California,3,0.0
2020-07-17,Tulare,California,6683,165.0
2020-07-17,Tuolumne,California,85,0.0
2020-07-17,Ventura,California,5231,57.0
2020-07-17,Yolo,California,1101,31.0
2020-07-17,Yuba,California,252,3.0
2020-07-18,Alameda,California,9131,162.0
2020-07-18,Alpine,California,2,0.0
2020-07-18,Amador,California,49,0.0
2020-07-18,Butte,California,522,4.0
2020-07-18,Calaveras,California,87,0.0
2020-07-18,Colusa,California,173,0.0
2020-07-18,Contra Costa,California,5538,98.0
2020-07-18,Del Norte,California,66,0.0
2020-07-18,El Dorado,California,394,0.0
2020-07-18,Fresno,California,9954,100.0
2020-07-18,Glenn,California,203,0.0
2020-07-18,Humboldt,California,185,4.0
2020-07-18,Imperial,California,8531,160.0
2020-07-18,Inyo,California,38,1.0
2020-07-18,Kern,California,8291,105.0
2020-07-18,Kings,California,3247,41.0
2020-07-18,Lake,California,140,1.0
2020-07-18,Lassen,California,491,0.0
2020-07-18,Los Angeles,California,153041,4084.0
2020-07-18,Madera,California,1214,11.0
2020-07-18,Marin,California,4198,40.0
2020-07-18,Mariposa,California,36,1.0
2020-07-18,Mendocino,California,194,0.0
2020-07-18,Merced,California,2403,15.0
2020-07-18,Mono,California,76,1.0
2020-07-18,Monterey,California,3162,18.0
2020-07-18,Napa,California,599,5.0
2020-07-18,Nevada,California,204,1.0
2020-07-18,Orange,California,29011,494.0
2020-07-18,Placer,California,1280,11.0
2020-07-18,Plumas,California,16,0.0
2020-07-18,Riverside,California,29639,587.0
2020-07-18,Sacramento,California,6692,96.0
2020-07-18,San Benito,California,437,2.0
2020-07-18,San Bernardino,California,23566,328.0
2020-07-18,San Diego,California,23177,478.0
2020-07-18,San Francisco,California,5119,52.0
2020-07-18,San Joaquin,California,7925,83.0
2020-07-18,San Luis Obispo,California,1213,6.0
2020-07-18,San Mateo,California,4465,114.0
2020-07-18,Santa Barbara,California,5001,32.0
2020-07-18,Santa Clara,California,7300,178.0
2020-07-18,Santa Cruz,California,772,3.0
2020-07-18,Shasta,California,235,7.0
2020-07-18,Sierra,California,1,0.0
2020-07-18,Siskiyou,California,44,0.0
2020-07-18,Solano,California,2559,31.0
2020-07-18,Sonoma,California,2121,19.0
2020-07-18,Stanislaus,California,6220,63.0
2020-07-18,Sutter,California,502,4.0
2020-07-18,Tehama,California,128,1.0
2020-07-18,Trinity,California,3,0.0
2020-07-18,Tulare,California,6683,165.0
2020-07-18,Tuolumne,California,85,0.0
2020-07-18,Ventura,California,5451,57.0
2020-07-18,Yolo,California,1123,31.0
2020-07-18,Yuba,California,257,3.0
2020-07-19,Alameda,California,9258,162.0
2020-07-19,Alpine,California,2,0.0
2020-07-19,Amador,California,52,0.0
2020-07-19,Butte,California,551,4.0
2020-07-19,Calaveras,California,89,0.0
2020-07-19,Colusa,California,182,0.0
2020-07-19,Contra Costa,California,5617,98.0
2020-07-19,Del Norte,California,66,0.0
2020-07-19,El Dorado,California,394,0.0
2020-07-19,Fresno,California,10381,100.0
2020-07-19,Glenn,California,212,0.0
2020-07-19,Humboldt,California,189,4.0
2020-07-19,Imperial,California,8531,160.0
2020-07-19,Inyo,California,38,1.0
2020-07-19,Kern,California,9250,105.0
2020-07-19,Kings,California,3280,41.0
2020-07-19,Lake,California,142,1.0
2020-07-19,Lassen,California,508,0.0
2020-07-19,Los Angeles,California,155887,4095.0
2020-07-19,Madera,California,1260,11.0
2020-07-19,Marin,California,4305,40.0
2020-07-19,Mariposa,California,37,1.0
2020-07-19,Mendocino,California,199,0.0
2020-07-19,Merced,California,2424,15.0
2020-07-19,Mono,California,79,1.0
2020-07-19,Monterey,California,3228,18.0
2020-07-19,Napa,California,610,5.0
2020-07-19,Nevada,California,204,1.0
2020-07-19,Orange,California,29603,494.0
2020-07-19,Placer,California,1363,11.0
2020-07-19,Plumas,California,17,0.0
2020-07-19,Riverside,California,30245,587.0
2020-07-19,Sacramento,California,6934,96.0
2020-07-19,San Benito,California,448,2.0
2020-07-19,San Bernardino,California,23772,328.0
2020-07-19,San Diego,California,23745,478.0
2020-07-19,San Francisco,California,5205,52.0
2020-07-19,San Joaquin,California,8118,83.0
2020-07-19,San Luis Obispo,California,1234,6.0
2020-07-19,San Mateo,California,4488,114.0
2020-07-19,Santa Barbara,California,5110,32.0
2020-07-19,Santa Clara,California,7456,178.0
2020-07-19,Santa Cruz,California,772,3.0
2020-07-19,Shasta,California,242,7.0
2020-07-19,Sierra,California,1,0.0
2020-07-19,Siskiyou,California,44,0.0
2020-07-19,Solano,California,2559,31.0
2020-07-19,Sonoma,California,2169,20.0
2020-07-19,Stanislaus,California,6344,63.0
2020-07-19,Sutter,California,520,4.0
2020-07-19,Tehama,California,136,1.0
2020-07-19,Trinity,California,3,0.0
2020-07-19,Tulare,California,6810,165.0
2020-07-19,Tuolumne,California,85,0.0
2020-07-19,Ventura,California,5630,57.0
2020-07-19,Yolo,California,1162,32.0
2020-07-19,Yuba,California,270,3.0
2020-07-20,Alameda,California,9277,162.0
2020-07-20,Alpine,California,2,0.0
2020-07-20,Amador,California,55,0.0
2020-07-20,Butte,California,640,5.0
2020-07-20,Calaveras,California,89,0.0
2020-07-20,Colusa,California,223,0.0
2020-07-20,Contra Costa,California,5731,99.0
2020-07-20,Del Norte,California,66,0.0
2020-07-20,El Dorado,California,443,1.0
2020-07-20,Fresno,California,10639,100.0
2020-07-20,Glenn,California,215,0.0
2020-07-20,Humboldt,California,195,4.0
2020-07-20,Imperial,California,8606,162.0
2020-07-20,Inyo,California,38,1.0
2020-07-20,Kern,California,10094,105.0
2020-07-20,Kings,California,3398,42.0
2020-07-20,Lake,California,151,1.0
2020-07-20,Lassen,California,512,0.0
2020-07-20,Los Angeles,California,159045,4104.0
2020-07-20,Madera,California,1451,13.0
2020-07-20,Marin,California,4376,40.0
2020-07-20,Mariposa,California,38,1.0
2020-07-20,Mendocino,California,207,0.0
2020-07-20,Merced,California,2694,22.0
2020-07-20,Mono,California,84,1.0
2020-07-20,Monterey,California,3353,19.0
2020-07-20,Napa,California,633,5.0
2020-07-20,Nevada,California,228,1.0
2020-07-20,Orange,California,29986,493.0
2020-07-20,Placer,California,1403,11.0
2020-07-20,Plumas,California,17,0.0
2020-07-20,Riverside,California,30340,588.0
2020-07-20,Sacramento,California,7325,96.0
2020-07-20,San Benito,California,458,2.0
2020-07-20,San Bernardino,California,24099,329.0
2020-07-20,San Diego,California,24198,478.0
2020-07-20,San Francisco,California,5308,52.0
2020-07-20,San Joaquin,California,8321,94.0
2020-07-20,San Luis Obispo,California,1306,6.0
2020-07-20,San Mateo,California,4551,114.0
2020-07-20,Santa Barbara,California,5145,32.0
2020-07-20,Santa Clara,California,7795,179.0
2020-07-20,Santa Cruz,California,772,3.0
2020-07-20,Shasta,California,242,7.0
2020-07-20,Sierra,California,1,0.0
2020-07-20,Siskiyou,California,51,0.0
2020-07-20,Solano,California,2764,34.0
2020-07-20,Sonoma,California,2212,20.0
2020-07-20,Stanislaus,California,6508,71.0
2020-07-20,Sutter,California,539,4.0
2020-07-20,Tehama,California,138,1.0
2020-07-20,Trinity,California,3,0.0
2020-07-20,Tulare,California,6896,167.0
2020-07-20,Tuolumne,California,101,0.0
2020-07-20,Ventura,California,5748,58.0
2020-07-20,Yolo,California,1196,34.0
2020-07-20,Yuba,California,289,3.0
